0,-42.5897
12.33033,-46.1897
24.66067,-63.3897
36.991,-66.9897
49.32134,-66.9897
61.65167,-66.9897
73.98201,-60.5897
86.31234,-66.9897
98.64268,-66.9897
110.97301,-66.9897
123.30335,-66.9897
135.63368,-66.9897
147.96402,-66.9897
160.29435,-66.9897
172.62468,-66.9897
184.95502,-66.9897
197.28535,-66.9897
209.61568,-65.7897
221.94601,-66.9897
234.27634,-66.9897
246.60667,-66.9897
258.937,-66.9897
271.26733,-66.9897
283.59766,-66.9897
295.92799,-66.9897
308.25832,-66.9897
320.58865,-65.7897
332.91898,-65.7897
345.24931,-65.7897
357.57964,-66.9897
369.90997,-63.7897
382.2403,-66.9897
394.57063,-66.9897
406.90096,-66.9897
419.23129,-66.9897
431.56162,-66.9897
443.89195,-66.9897
456.22228,-66.9897
468.55261,-66.9897
480.88294,-66.9897
493.21327,-66.9897
505.5436,-66.9897
517.87393,-66.9897
530.20426,-66.9897
542.53459,-66.9897
554.86492,-65.7897
567.19525,-66.9897
579.52558,-66.9897
591.85591,-66.9897
604.18624,-66.9897
616.51657,-66.9897
628.8469,-66.9897
641.17723,-66.9897
653.50756,-66.9897
665.83789,-66.9897
678.16822,-66.9897
690.49855,-66.9897
702.82888,-66.9897
715.15921,-66.9897
727.48954,-66.9897
739.81987,-66.9897
752.1502,-66.9897
764.48053,-66.9897
776.81086,-66.9897
789.14119,-66.9897
801.47152,-66.9897
813.80185,-66.9897
826.13218,-66.9897
838.46251,-66.9897
850.79284,-58.9897
863.12317,-53.7897
875.4535,-36.9897
887.78383,-22.1897
900.11416,-21.7897
912.44449,-34.9897
924.77482,-52.5897
937.10515,-62.9897
949.43548,-65.7897
961.76581,-66.9897
974.09614,-66.9897
986.42647,-66.9897
998.7568,-66.9897
1011.08713,-66.9897
1023.41746,-66.9897
1035.74779,-66.9897
1048.07812,-66.9897
1060.40845,-66.9897
1072.73878,-65.7897
1085.06911,-66.9897
1097.39944,-66.9897
1109.72977,-66.9897
1122.0601,-66.9897
1134.39043,-66.9897
1146.72076,-66.9897
1159.05109,-66.9897
1171.38142,-66.9897
1183.71175,-66.9897
1196.04208,-66.9897
1208.37241,-66.9897
1220.70274,-66.9897
1233.03307,-66.9897
1245.3634,-65.7897
1257.69373,-66.9897
1270.02406,-66.9897
1282.35439,-66.9897
1294.68472,-66.9897
1307.01505,-66.9897
1319.34538,-66.9897
1331.67571,-66.9897
1344.00604,-66.9897
1356.33637,-66.9897
1368.6667,-66.9897
1380.99703,-66.9897
1393.32736,-66.9897
1405.65769,-66.9897
1417.98802,-66.9897
1430.31835,-66.9897
1442.64868,-66.9897
1454.97901,-66.9897
1467.30934,-66.9897
1479.63967,-66.9897
1491.97,-66.9897
1504.30033,-66.9897
1516.63066,-66.9897
1528.96099,-66.9897
1541.29132,-66.9897
1553.62165,-66.9897
1565.95198,-66.9897
1578.28231,-66.9897
1590.61264,-66.9897
1602.94297,-66.9897
1615.2733,-66.9897
1627.60363,-66.9897
1639.93396,-66.9897
1652.26429,-66.9897
1664.59462,-66.9897
1676.92495,-66.9897
1689.25528,-66.9897
1701.58561,-66.9897
1713.91594,-66.9897
1726.24627,-66.9897
1738.5766,-66.9897
1750.90693,-66.9897
1763.23726,-66.9897
1775.56759,-66.9897
1787.89792,-65.7897
1800.22825,-66.9897
1812.55858,-66.9897
1824.88891,-66.9897
1837.21924,-66.9897
1849.54957,-66.9897
1861.8799,-66.9897
1874.21023,-66.9897
